      71   -1.580220   -2.414468 0.700    0.695970    0.487179    0.834248   52.793162
      72   -0.931930   -1.693448 0.300    0.579910    0.173973    0.761518   81.714088
 
      73   -0.265640   -0.366088 0.300    0.010090    0.003027    0.100448   37.813457
      74   -0.329990   -0.464521 0.700    0.018099    0.012669    0.134531   40.768199
      75   -0.414220   -0.579552 1.000    0.027335    0.027335    0.165332   39.914083
      76   -0.508180   -0.705006 1.000    0.038741    0.038741    0.196826   38.731599
      77   -0.598050   -0.823979 1.000    0.051044    0.051044    0.225929   37.777620
      78   -0.648030   -0.898788 1.000    0.062880    0.062880    0.250758   38.695439
      79   -0.575270   -0.852700 0.700    0.076967    0.053877    0.277430   48.226034
      80   -0.137000   -0.537028 0.300    0.160022    0.048007    0.400028  291.991246
 
      81   -0.543940   -0.845621 0.300    0.091011    0.027303    0.301681   55.462203
      82   -0.690840   -1.047836 0.700    0.127446    0.089212    0.356996   51.675627
      83   -0.867670   -1.260603 1.000    0.154396    0.154396    0.392933   45.285944
      84   -1.034030   -1.445518 1.000    0.169322    0.169322    0.411488   39.794574
      85   -1.153120   -1.519973 1.000    0.134581    0.134581    0.366853   31.813961
      86   -1.072500   -1.318776 1.000    0.060652    0.060652    0.246276   22.962771
      87   -0.481800   -0.525048 1.000    0.001870    0.001870    0.043248    8.976308
 
      88   -1.578640   -1.100789 1.000    0.228341    0.228341   -0.477851  -30.269775
      89   -1.728100   -1.234085 1.000    0.244051    0.244051   -0.494015  -28.587160
      90   -1.848990   -1.342270 1.000    0.256765    0.256765   -0.506720  -27.405246
      91   -1.907730   -1.392802 1.000    0.265151    0.265151   -0.514928  -26.991657
      92   -1.850090   -1.332633 1.000    0.267762    0.267762   -0.517457  -27.969285
      93   -1.589420   -1.077095 0.700    0.262477    0.183734   -0.512325  -32.233434
      94   -0.945260   -0.493127 0.300    0.204425    0.061327   -0.452133  -47.831643
 
      95   -0.155640   -0.189197 0.300    0.001126    0.000338    0.033557   21.560753
      96   -0.202670   -0.238241 0.700    0.001265    0.000886    0.035571   17.551133
      97   -0.256440   -0.293548 1.000    0.001377    0.001377    0.037108   14.470381
      98   -0.310290   -0.349725 1.000    0.001555    0.001555    0.039435   12.708950
