      69   -2.047900   -2.101163 1.000    0.002837    0.002837    0.053263    2.600870
      70   -1.953400   -1.960157 1.000    0.000046    0.000046    0.006757    0.345925
      71   -1.580220   -1.494585 0.700    0.007333    0.005133   -0.085635   -5.419198
      72   -0.931930   -0.490058 0.300    0.195251    0.058575   -0.441872  -47.414720
 
      73   -0.265640   -0.450362 0.300    0.034122    0.010237    0.184722   69.538308
      74   -0.329990   -0.548900 0.700    0.047922    0.033545    0.218910   66.338455
      75   -0.414220   -0.660161 1.000    0.060487    0.060487    0.245941   59.374575
      76   -0.508180   -0.779164 1.000    0.073433    0.073433    0.270984   53.324481
      77   -0.598050   -0.894454 1.000    0.087856    0.087856    0.296404   49.561817
      78   -0.648030   -0.983239 1.000    0.112365    0.112365    0.335209   51.727332
      79   -0.575270   -1.003300 0.700    0.183210    0.128247    0.428030   74.405146
      80   -0.137000   -0.879656 0.300    0.551537    0.165461    0.742656  542.084447
 
      81   -0.543940   -0.780752 0.300    0.056080    0.016824    0.236812   43.536427
      82   -0.690840   -0.961535 0.700    0.073276    0.051293    0.270695   39.183494
      83   -0.867670   -1.152114 1.000    0.080908    0.080908    0.284444   32.782464
      84   -1.034030   -1.321344 1.000    0.082549    0.082549    0.287314   27.785824
      85   -1.153120   -1.403365 1.000    0.062623    0.062623    0.250245   21.701554
      86   -1.072500   -1.268564 1.000    0.038441    0.038441    0.196064   18.281018
      87   -0.481800   -0.672169 1.000    0.036240    0.036240    0.190369   39.512031
 
      88   -1.578640   -1.312878 1.000    0.070629    0.070629   -0.265762  -16.834846
      89   -1.728100   -1.509812 1.000    0.047650    0.047650   -0.218288  -12.631677
      90   -1.848990   -1.697216 1.000    0.023035    0.023035   -0.151774   -8.208494
      91   -1.907730   -1.844446 1.000    0.004005    0.004005   -0.063284   -3.317261
      92   -1.850090   -1.899102 1.000    0.002402    0.002402    0.049012    2.649147
      93   -1.589420   -1.774415 0.700    0.034223    0.023956    0.184995   11.639122
      94   -0.945260   -1.329833 0.300    0.147896    0.044369    0.384573   40.684364
 
      95   -0.155640   -0.085594 0.300    0.004906    0.001472   -0.070046  -45.004833
      96   -0.202670   -0.103065 0.700    0.009921    0.006945   -0.099605  -49.146157
      97   -0.256440   -0.122106 1.000    0.018046    0.018046   -0.134334  -52.384367
      98   -0.310290   -0.141319 1.000    0.028551    0.028551   -0.168971  -54.455690
      99   -0.348890   -0.157865 1.000    0.036491    0.036491   -0.191025  -54.752197
     100   -0.338170   -0.166431 1.000    0.029494    0.029494   -0.171739  -50.784875
     101   -0.214250   -0.157560 0.700    0.003214    0.002250   -0.056690  -26.459929
     102    0.175930   -0.114920 0.300    0.084594    0.025378    0.290850 -165.321660
 
     103   -0.478910   -0.454566 0.300    0.000593    0.000178   -0.024344   -5.083314
     104   -0.612250   -0.569381 0.700    0.001838    0.001286   -0.042869   -7.001917
     105   -0.759140   -0.697920 1.000    0.003748    0.003748   -0.061220   -8.064373
     106   -0.900560   -0.827379 1.000    0.005355    0.005355   -0.073181   -8.126112
     107   -1.031550   -0.928021 1.000    0.010718    0.010718   -0.103529  -10.036248
     108   -1.021930   -0.938211 1.000    0.007009    0.007009   -0.083719   -8.192208
     109   -0.811960   -0.737521 1.000    0.005541    0.005541   -0.074439   -9.167828
 
     110   -1.229270   -1.460766 1.000    0.053590    0.053590    0.231496   18.831962
     111   -1.333530   -1.594926 1.000    0.068328    0.068328    0.261396   19.601808
     112   -1.445670   -1.672059 1.000    0.051252    0.051252    0.226389   15.659809
     113   -1.506210   -1.638892 1.000    0.017604    0.017604    0.132682    8.808977
     114   -1.404190   -1.411115 1.000    0.000048    0.000048    0.006925    0.493134
     115   -1.042680   -0.857345 1.000    0.034349    0.034349   -0.185335  -17.774834
 
     116   -0.358300   -0.501144 0.300    0.020404    0.006121    0.142844   39.867139
     117   -0.477980   -0.608239 0.500    0.016967    0.008484    0.130259   27.251943
     118   -0.645310   -0.726488 0.700    0.006590    0.004613    0.081178   12.579676
     119   -0.844990   -0.847847 1.000    0.000008    0.000008    0.002857    0.338054
     120   -1.045170   -0.955235 1.000    0.008088    0.008088   -0.089935   -8.604803
     121   -1.170580   -1.015866 1.000    0.023936    0.023936   -0.154714  -13.216876
     122   -1.085750   -0.970137 1.000    0.013366    0.013366   -0.115613  -10.648177
     123   -0.519420   -0.713286 0.500    0.037584    0.018792    0.193866   37.323500
 
     124   -0.744760   -0.764395 1.000    0.000386    0.000386    0.019635    2.636475
     125   -0.890050   -0.948070 1.000    0.003366    0.003366    0.058020    6.518769
     126   -1.043710   -1.133061 1.000    0.007984    0.007984    0.089351    8.560903
     127   -1.133050   -1.270921 1.000    0.019008    0.019008    0.137871   12.168096
     128   -1.041410   -1.257646 1.000    0.046758    0.046758    0.216236   20.763741
     129   -0.558500   -0.883586 1.000    0.105681    0.105681    0.325086   58.206932
 
     130   -2.944170   -2.790384 1.000    0.023650    0.023650   -0.153786   -5.223398
     131   -3.231840   -3.068733 1.000    0.026604    0.026604   -0.163107   -5.046878
     132   -3.454400   -3.295307 1.000    0.025310    0.025310   -0.159093   -4.605505
     133   -3.544450   -3.413446 1.000    0.017162    0.017162   -0.131004   -3.696033
     134   -3.413090   -3.334424 1.000    0.006188    0.006188   -0.078666   -2.304838
     135   -2.884820   -2.921613 0.700    0.001354    0.000948    0.036793    1.275416
     136   -1.728870   -1.967225 0.300    0.056813    0.017044    0.238355   13.786779
 
     137   -0.317410   -0.438315 1.000    0.014618    0.014618    0.120905   38.091208
     138   -0.462750   -0.529323 1.000    0.004432    0.004432    0.066573   14.386324
     139   -0.624660   -0.624525 1.000    0.000000    0.000000   -0.000135   -0.021640
     140   -0.745690   -0.711095 1.000    0.001197    0.001197   -0.034595   -4.639282
     141   -0.663220   -0.733841 1.000    0.004987    0.004987    0.070621   10.648177
     142   -0.378710   -0.536101 1.000    0.024772    0.024772    0.157391   41.559896
 
     143   -0.908240   -0.826696 1.000    0.006650    0.006650   -0.081544   -8.978296
     144   -1.128110   -1.021875 1.000    0.011286    0.011286   -0.106235   -9.417035
     145   -1.351620   -1.212744 1.000    0.019286    0.019286   -0.138876  -10.274755
     146   -1.511490   -1.340322 1.000    0.029298    0.029298   -0.171168  -11.324424
     147   -1.494920   -1.278951 1.000    0.046642    0.046642   -0.215969  -14.446840
     148   -1.067400   -0.775905 0.700    0.084969    0.059478   -0.291495  -27.308861
     149    0.163210    0.660071 0.300    0.246871    0.074061   -0.496861  304.430420
 
     150   -2.585360   -2.677294 1.000    0.008452    0.008452    0.091934    3.555944
     151   -2.830810   -2.924011 1.000    0.008686    0.008686    0.093201    3.292380
     152   -3.023660   -3.095075 1.000    0.005100    0.005100    0.071415    2.361859
     153   -3.105730   -3.116501 1.000    0.000116    0.000116    0.010771    0.346814
     154   -2.924120   -2.871415 1.000    0.002778    0.002778   -0.052705   -1.802439
     155   -2.181080   -2.178036 0.700    0.000009    0.000006   -0.003044   -0.139585
     156   -0.461860   -0.756936 0.300    0.087070    0.026121    0.295076   63.888608
 
     157   -0.332880   -0.288391 1.000    0.001979    0.001979   -0.044489  -13.364857
     158   -0.432320   -0.335313 1.000    0.009410    0.009410   -0.097007  -22.438631
     159   -0.545840   -0.375969 1.000    0.028856    0.028856   -0.169871  -31.121031
     160   -0.662710   -0.397077 0.500    0.070561    0.035280   -0.265633  -40.082805
     161   -0.761440   -0.374672 1.000    0.149589    0.149589   -0.386768  -50.794257
     162   -0.521450   -0.266876 0.500    0.064808    0.032404   -0.254574  -48.820353
     163   -0.119220   -0.002044 1.000    0.013730    0.013730   -0.117176  -98.285459
 
     164   -1.181450   -0.916782 1.000    0.070049    0.070049   -0.264668  -22.401946
     165   -1.224030   -1.070905 1.200    0.023447    0.028137   -0.153125  -12.509886
     166   -1.254900   -1.137402 1.600    0.013806    0.022089   -0.117498   -9.363119
     167   -1.002760   -0.966515 1.200    0.001314    0.001576   -0.036245   -3.614555
     168   -0.193740   -0.256264 0.700    0.003909    0.002736    0.062524   32.271951
     169    1.614650    1.584325 0.300    0.000920    0.000276    0.030325   -1.878138
 
     170   -6.508530   -6.427194 1.000    0.006616    0.006616   -0.081336   -1.249687
     171   -7.028380   -7.025409 1.000    0.000009    0.000009   -0.002971   -0.042269
     172   -7.405050   -7.462615 1.000    0.003314    0.003314    0.057565    0.777381
     173   -7.516580   -7.588322 1.000    0.005147    0.005147    0.071742    0.954455
     174   -7.165650   -7.171489 1.000    0.000034    0.000034    0.005839    0.081481
     175   -5.916240   -5.862728 1.000    0.002863    0.002863   -0.053512   -0.904487
 
     176   -0.676100   -0.851707 0.500    0.030838    0.015419    0.175607   25.973494
     177   -0.888730   -1.015383 1.000    0.016041    0.016041    0.126653   14.251012
     178   -1.131310   -1.174510 1.000    0.001866    0.001866    0.043200    3.818550
     179   -1.368030   -1.294488 1.000    0.005408    0.005408   -0.073542   -5.375769
     180   -1.494150   -1.309134 1.000    0.034231    0.034231   -0.185016  -12.382700
     181   -1.160030   -1.097521 1.000    0.003907    0.003907   -0.062509   -5.388554
     182   -0.227010   -0.444927 0.500    0.047488    0.023744    0.217917   95.994429
 
     183   -2.042180   -2.000417 1.000    0.001744    0.001744   -0.041763   -2.045024
     184   -2.520510   -2.498109 1.000    0.000502    0.000502   -0.022401   -0.888739
     185   -2.946320   -2.973341 1.000    0.000730    0.000730    0.027021    0.917100
     186   -3.135360   -3.238431 1.000    0.010624    0.010624    0.103071    3.287380
     187   -2.732570   -2.879119 1.000    0.021477    0.021477    0.146549    5.363051
     188   -1.061290   -1.032436 1.000    0.000833    0.000833   -0.028854   -2.718734
